"Argentina","Australia","Austria","Belgium","Bolivia..Plurinational.State.of.","Brazil","Canada","Colombia","Costa.Rica","Cyprus","Denmark","D.R..of.the.Congo","Ecuador","Egypt","El.Salvador","Ethiopia","Finland","France","Germany","Guatemala","Honduras","Iceland","India","Ireland","Israel","Italy","Japan","Kenya","Luxembourg","Mauritius","Mexico","Morocco","Netherlands","New.Zealand","Nicaragua","Nigeria","Norway","Pakistan","Panama","Peru","Philippines","Portugal","South.Africa","Spain","Sri.Lanka","Sweden","Switzerland","Thailand","Trinidad.and.Tobago","Turkey","Uganda","United.Kingdom","United.States","Uruguay","Venezuela..Bolivarian.Republic.of."
13870.1447942102,26411.2005665092,23792.9885561509,23432.2405369172,4263.92497046286,10813.718517522,27736.8965256185,6830.92324384268,7063.76757359555,11759.2372136748,27366.405546279,1698.03608241888,7555.72063615025,3852.36859260156,5173.08945854813,745.555084600091,20936.5769081573,23896.3948255213,25601.2824258775,5950.70997178108,3392.25162810428,22876.4796616852,1273.52112968158,17998.3760297055,15724.8618084732,24029.0051310656,20304.8294248891,2324.80606677344,21730.6093472733,4609.11073141296,12502.0807799412,3732.09446593552,26411.0078585271,21022.6535589975,4379.48546075122,2949.79211538925,45122.7717527756,2387.88923309545,7647.80898974009,7089.46499326752,4509.24432589208,14066.1781626721,10533.847410662,18060.4916999177,2658.02375985282,24692.1687473642,42948.508616018,3580.77467813083,17476.2098063407,7922.26663043758,770.996577604646,19372.8622173509,28994.3179485943,9895.68998593856,18347.2992913087
12917.7378291684,26940.81760132,23776.3420459249,23343.6693402228,4211.41785210549,10108.2106427295,28415.6126575967,6829.35027917083,6721.80776376895,11967.4226334951,27116.4297016454,1693.50359202666,7655.23694812808,3898.5135621174,4669.4102239267,752.268398515803,21112.9272350866,24048.5618809926,25792.5965833038,5833.21550030046,3371.56134384324,23604.0440977117,1325.67988129111,18249.4515437097,16258.0247023802,24166.1574728513,20988.2538899987,2321.94503338258,21567.3394027617,4820.20395522495,13291.0019572593,3541.93092342436,26058.6560383338,21874.9456945021,4486.32531918385,2844.79543374417,45679.4854349397,2470.37951275807,8135.00045130764,7300.7843633552,4537.37397617995,14193.9683572438,10818.8399099477,17907.7029688261,2761.84972635442,24777.9565428778,43552.0311840196,3717.63065185777,17991.496382403,8116.30907881454,777.25970145777,19205.5581598911,29467.2056918773,10017.4346243113,17806.9505862275
12314.9566880915,25985.3926108124,24263.0488451839,23465.4424003584,3942.52609032086,9954.55869816944,27283.1307171727,6739.46662294669,6066.39906240691,12578.6865984423,28134.4918609123,1643.70429796161,7552.55852839323,4177.22780184269,4342.3098795188,739.182171499969,21650.9497247798,24532.637860023,25749.5330304131,5477.99910241003,3223.70902903695,23844.0941915625,1344.26678761146,18351.1701426763,16304.8110400106,24207.4907177134,21533.3831245192,2317.2644003529,21792.2733887545,5029.51907015062,12906.4731561499,3789.35956795726,25603.3896336113,21914.316034866,4329.42697910684,2723.83461108006,45597.6440633403,2545.57333010562,8253.82085153239,7111.39070748728,4574.55475042958,14425.2539388669,10501.9241156327,18018.7665279444,2862.12435062296,25076.330506426,42808.4367508026,3842.7792217762,18375.0246099223,8211.57697496888,813.22541342363,19597.4923539724,28633.8836175887,9017.53953098064,17458.692429427
12620.8298773247,26802.9343455201,24982.3837256721,23524.4948670039,3687.72898373765,9447.52688904131,27700.7118879788,6693.36792827429,6074.17989762859,13076.9733374005,28902.2663463676,1625.48103570774,7157.61481689277,4708.01422925749,4314.45653090779,739.653609271489,22202.196114684,24710.6006802743,26206.5886633338,5198.32757295521,3097.75399216873,23060.2278960506,1411.11383602662,18081.6969454329,16567.9764854853,24439.5988855288,22034.6228881974,2261.14577898674,22431.1889159556,4999.60443656903,12087.8742310633,3678.66591021781,26005.104547787,22487.8241818743,4410.51929545896,2479.59428308618,47214.5275042193,2628.72775068472,7943.82907486895,6222.80577690465,4534.73006199568,14354.7747354622,10045.884041449,18240.8459138689,2955.38477131387,25544.5621565959,42842.703916437,3983.18590772361,16218.9805452268,8422.82996863377,839.040000107996,20408.6611959901,29680.2879274872,8434.99113911365,16050.2080567272
12673.3635196954,27792.1022715177,24982.6057757812,24088.9658114323,3589.93003285351,9739.41969629837,28930.4106207541,6766.5282584739,6389.54335771074,14039.2354253342,30127.7404752558,1671.90971088751,7274.54377794873,5052.81225764148,4353.85147071848,722.843824859623,22793.5688953075,24949.0812191388,26977.887414065,5088.48998488592,3135.6714378471,23731.9885483318,1429.93766213308,18557.555388724,16447.8334340497,25185.6140248342,22870.2956507627,2215.93738437107,23786.8247584029,5192.16816227842,12260.3866538847,3749.21230453747,26668.668469499,23367.8709315656,4231.90781418716,2384.75412446179,49834.7757698485,2671.49513059971,7933.6169853114,6299.10735906427,4089.83813427395,14060.1338630373,10297.4885663546,18483.2746185509,3060.94595780559,26600.3540327558,43860.0326903071,4136.2938592758,15061.0683878226,8789.19024501773,775.657193919756,20850.0132095922,31535.3579118437,8289.37047349037,15424.0910133355
11610.2438018162,28484.3380041458,25582.862718232,24466.0486775205,3483.12530668679,10277.6687465465,29930.9669778208,6827.92861133058,6269.49940888701,14526.9762982813,31351.8584376604,1635.19840959839,7403.9888118221,5250.59754103218,4380.62660183071,688.87206638994,23488.9977248059,25210.5707111374,27604.766682443,4931.58360721695,3169.80497242318,24232.7816818362,1474.53929270285,18849.5196932778,16832.8891508019,25858.0177135876,24183.0138569008,2226.26419531428,24378.3068822502,5504.0785650479,12339.3124314181,3897.76317036194,27215.0190673576,23562.7149697753,3960.84927294181,2587.76947648298,52319.1270997781,2781.32229386482,8152.83921000588,6282.44244357238,3689.84340954919,14444.4997887001,9932.76353345888,18841.0206785557,3169.12455442495,27119.9928084855,45193.7237827773,4250.66344448623,14252.3155907459,8968.25773735489,748.472233829451,21677.8627340052,32559.8354910305,8357.89262832485,15056.4609275077
12250.782976651,28754.4986528968,26137.5068409362,24885.8561454862,3328.66007776559,10824.7620872398,30199.6408358288,7075.44532595427,6449.00344356416,14903.9918664384,32901.2258722386,1665.48720416874,7446.54217044173,5210.23354489491,4350.43509356611,687.594179933749,24035.8199562595,25652.7677674777,28199.1479361314,4817.98413313121,3098.41310097263,25463.9276864159,1512.45739416052,18897.0310875868,17259.2781548914,26576.1859878134,24751.559406728,2300.07590968918,26682.9116804485,5995.92729276037,11632.8636023658,4124.48120199018,27820.7041890061,24038.8982683673,3829.87244089871,2568.70912783051,54224.9073704074,2840.58285842932,8331.47194256726,6719.46849409264,3714.69568936158,15048.1031765942,9713.50288927518,19393.8820508175,3257.66423758733,27759.9617289039,45766.0012979249,4404.52764029808,13631.9061849955,9404.45086267303,734.614758149671,22323.4414690987,33378.7235119725,9040.71075255887,15625.7234871189
12372.919782575,29922.1088083454,26446.1420471687,25428.1389426922,3348.24039750038,10985.5267728691,30993.4712484347,7304.35618750411,6588.72851439691,15782.9949328139,32979.9560761175,1661.93996927829,6830.66142310523,5466.23796523315,4409.59476017368,581.434700156445,24810.7853846638,26155.4943569091,28523.8477655142,4869.75379775534,3189.26059701804,27335.2944253637,1550.41561190682,19584.5510591025,18197.6943310998,27412.9427266158,25668.057159605,2350.26553375858,27556.4821397533,6561.08090706676,11608.7942275854,3940.72078598691,28195.7703757492,24119.4589911576,3718.56904014741,2484.68572188383,54963.6123205892,2928.67613398176,8398.89392815828,7208.81581942871,3772.8459678654,16029.7029682993,9707.6185695781,20418.9164504653,3263.71203884295,28568.9240339933,46223.1202037617,4736.50850397789,12888.4854965162,10098.8430390675,754.947452585409,23510.5969836384,34197.3475126204,9697.35058379416,15773.4938539366
11952.3500405639,30579.7377351432,27250.64938026,26587.3031954798,3380.35832522346,10769.4174190411,32007.1407831989,7451.10776526342,6647.84833090513,16910.0972337073,32899.7237094678,1620.35407609258,7366.94781331157,5600.98853963799,4423.33659561937,748.314691995683,26026.2863735151,27227.943031272,29474.3378173051,4940.1320054022,3240.03087302232,27015.7332673764,1668.11721834933,20188.5550029213,18399.4638458258,28557.722061226,27409.3643387146,2409.4572905576,29645.9547790197,6957.66699570865,11517.2175104985,4271.54398241503,28990.7759766074,23876.9045796338,3185.45787080003,2603.58494819414,54626.9858305731,3055.05776424086,7386.98201932267,6385.16341687384,3922.77876284286,17257.6791310107,9904.82176208513,21414.2272009633,3307.86916211334,29149.4795709124,47445.3616554979,5272.70910946407,12284.029493875,10123.5066208266,785.863977919528,24837.4014379173,35284.1218913819,9636.06085786229,16272.7708695937
10953.1875420192,31164.1486420793,28209.7892869525,27453.3282815459,3440.51174869248,10914.6685406174,32314.3287841449,7556.78943683289,6851.40262203486,18013.6477835903,33036.8524041071,1548.93228563196,7209.60500151342,5774.00624159447,4412.30519192276,679.588055586855,27262.9417067114,28246.2383758785,30479.3466301063,5013.78163210121,3284.23948297779,26800.3273259053,1740.66178922212,21334.5950397478,18114.7853315542,29522.0275532298,28786.8923629814,2436.97984212536,32241.2145054844,7217.02306725379,11760.6636141798,4294.99672847638,30081.1961913918,23714.5544734923,3063.09176779145,2717.6059797002,54914.1579860041,3111.1826164276,7344.72939659277,5478.76377015691,4059.49208914125,18386.6844250079,9925.01598284183,22403.4278378074,3328.12367142002,29750.5192073204,49150.0381973048,5822.45085239775,12095.1710397569,9969.19312797479,811.356200514092,25393.2652608047,36221.1200935109,9697.08825269466,14513.0691704084
10652.6453464036,30581.9719827063,29294.4772389692,28240.9056365746,3530.04535937013,10265.3618376476,31927.9951443184,7731.57216377905,6918.22440547366,18950.1380064506,33496.9821744977,1397.53832594221,7252.96664565816,5962.32950837889,4503.34988879172,658.337133977556,27342.9956504345,28907.5852577564,31900.8642505531,5046.14449895819,3195.8650273547,26835.9129738453,1801.45652494051,22968.1697478268,18939.4842866259,30102.7309054023,30287.06261963,2455.35753318796,33593.6354073083,7657.78569289161,12110.2349924081,4379.39323898459,31132.8329725925,23487.8490178465,2995.52156978997,2949.11190014741,55697.1302656015,3156.96918134223,7774.45097095924,5096.59270500779,4077.702327493,19106.6337824897,9670.73675941043,23201.9729508953,3491.08974493239,29789.8776122322,50531.2095440161,6383.17159638409,12193.8538133929,10704.6678552422,832.683360821868,25463.9755859719,36550.0496128481,9719.8281094101,15083.2506627367
11606.1493716319,30299.7454434763,30112.8916965167,28663.8540049626,3643.44409905955,10196.9035786442,30858.7483903643,7740.60089893767,6897.27021583586,18586.6732460287,33840.5721552588,1232.38740118932,7439.96931145509,6140.07345021032,4603.49630800162,589.619305376639,25609.3610917197,29055.3485119639,33308.7595438861,5104.53100026638,3209.66776824769,26509.9249713224,1772.61217292265,23299.1957248175,19776.6614017796,30554.0337341228,31178.3146894766,2408.97108456159,36066.0122935836,7880.02812671103,12370.448349076,4598.92734714413,31671.2695576537,22908.1648719119,2924.74914395989,2875.24114436316,57130.4812853985,3226.02082377652,8331.76132728751,5102.97791703859,3954.37189635197,19902.5047645842,9343.98485109731,23735.1695061397,3615.5941995992,29252.2240668668,49577.5961258132,6842.94624126262,12439.6439837171,10623.8340361746,849.735789915118,25076.0526573136,36163.16600772,9958.31977890345,16168.0097999006
12626.6600394489,31143.9130633849,30514.1181142431,28989.1240701245,3631.2349974389,9985.14535521883,30749.4847347501,7908.31630350314,7339.43605997981,19804.0157734196,34395.6675385937,1059.93926536308,7529.16591161506,6412.25333202268,4885.96378709519,518.179487088059,24632.4705212499,29374.5661127652,33698.4804674163,5221.25885268735,3299.53147115188,25368.3165617365,1831.69584157828,24050.9909439132,20577.9783676164,30791.0426169362,31311.7395008037,2313.8925039475,36248.9520790751,8256.95777358171,12565.7301051914,4335.65450335367,31979.2939392746,22785.2451920126,2872.01983184274,2877.32337994962,58823.9665042898,3383.40719386189,8831.5744972489,4974.06977952643,3872.06571374031,20051.3036702381,8918.47645268735,23888.6161481253,3731.15737935845,28709.225851591,49016.3599511372,7406.62382226634,12159.7161629505,11077.6966563697,860.446619019938,25120.0577107392,37079.8903544775,10786.3137759509,16762.6709111977
13236.7832909305,32038.1758180601,30436.1529205967,28592.2685039441,3712.18378178727,10312.9188918323,31191.4255647509,8212.88620829796,7686.42804522891,19458.7178411633,34236.8929952832,881.456182672726,7509.88832844802,6468.25599072529,5179.09755106984,566.826664266955,24323.202681931,29058.5513163715,33128.0217552683,5293.757773784,3413.81885123322,25457.8071017606,1884.99438253988,24490.5750904791,20657.320434218,30509.9275867342,31243.9334105425,2250.73104934161,37256.9544199069,8549.05222810118,12560.3458871615,4218.70515159055,32145.6490970494,23827.9949095554,2799.20919461302,2849.80867921657,60125.0004060696,3355.37999978641,9124.96998657224,5133.92119649303,3860.51809817467,19555.7885722073,8806.81704171268,23569.8020065424,3947.36614609489,27924.0540057225,48413.8299493491,7984.6270941256,11916.9182396176,11779.3916916108,892.056112587511,25711.892491119,37714.7288373715,10986.1526719425,16441.63574115
13828.0251274708,32921.9805206429,30950.1680567411,29403.1615060673,3809.66555324373,10754.5356931661,32257.7141458518,8488.2704036133,7850.95881266471,20161.6126882825,35985.1777505166,816.166987082471,7690.88598166959,6595.84273112036,5426.69974814183,566.579917617448,25156.9322902649,29608.1399062335,33720.2453745676,5372.99204603035,3284.44486608972,26126.6109246233,1986.72449491105,25782.4026871394,21425.6942692162,31154.3343168386,31401.3352420283,2241.897397019,38139.9524856435,8787.0850779525,12863.4833606407,4580.25668179945,32863.4629495891,24637.0458893718,2832.34138834307,2801.34047953285,62800.370821196,3393.87575411434,9195.40440765343,5659.60027363995,3936.29062920656,19652.4303340775,8881.16503090166,24056.4522394829,4131.23242329067,28896.164957236,48538.5526792206,8553.34567255661,12283.1135788873,10962.5075047169,957.78448827503,26672.0864749605,38823.7054167783,11700.6194395059,15713.3355714286
13266.9312282178,33857.9399904109,31604.8475962058,30010.5558362332,3909.82858349646,11034.4686693285,32797.61929547,8782.36974914254,7960.71703860094,21763.9462189757,36937.4914955943,795.000709102253,7658.38912415773,6768.14208907197,5711.08024928414,581.609303095856,26104.0707093882,30096.4117814653,34135.4706180028,5501.51295277732,3335.50703068214,25906.6034048145,2097.95932120543,28064.1477918478,22157.4852713677,32053.1646668348,31913.0866584881,2275.24722322534,38144.3066263647,9057.03584055566,11844.8009003701,4213.64603682388,33661.5736897299,25406.1580073504,2940.29428002708,2791.01968458846,65048.9126420826,3474.11957181087,9167.15290458799,5972.99464082196,4026.31521425148,20402.9386493791,8965.91859836661,24643.6360816107,4324.10368341176,29929.5456013106,48374.5145034047,9164.62743137986,12721.4524505359,11567.4113739852,1015.82785818813,27265.7605832019,39476.6506668987,11447.9501215111,15994.2713558644
13832.2163625801,34821.2331193765,32251.1034687661,30419.3331086255,4000.74067178321,11103.3910362028,33020.0026176921,8819.92193495552,7839.69427515887,21774.3116630731,37851.0248015799,764.372534095972,7679.30044173483,6984.61868739438,5752.26978742551,639.759271673971,26964.9725635147,30390.2168288383,34306.266221601,5528.40218425789,3374.32536890871,26881.4114427328,2210.72720538946,30429.8471398126,22859.0050474653,32481.6905744923,32664.2952647625,2306.9380888612,38174.9014002113,9411.46161491231,12227.9654312655,4660.65944818813,34647.2659024161,26026.3586259856,3067.97082262943,2834.71715977411,67912.0317919649,3552.72400834284,9233.53209771025,6039.10605245039,4166.1390484066,21029.6584555214,9178.48522144497,25230.0647553275,4456.02612494714,30305.8985786639,48371.6938614231,9584.59132261076,13581.0453321373,12184.2934360196,1046.8258181,27908.5579718028,40487.3996906019,11998.1998657498,15638.0495709961
14781.2679255561,35981.8124276217,32901.3703679583,31496.4740635879,4117.10167114839,11303.7514541184,34101.6157025662,8981.69511545343,8083.7378826141,21978.9578749627,38920.126881793,703.087526311288,7828.55871232943,7236.2826700128,5944.97857851835,638.300857977493,28568.6544340277,30979.3188121756,34888.2192124917,5632.47532707597,3463.35781240555,27922.0865089508,2266.84169871788,33534.8034467862,23184.2752820304,33105.4370005904,33118.1922772573,2254.93090192008,39866.3723081667,9852.95012366383,12823.5044228629,4495.30672310467,35930.239871999,26294.1383423212,3132.44948447408,2844.72252502971,71063.3887746042,3501.07965775061,9631.0223153082,6330.18884491733,4285.86336700341,21874.7127118993,9265.29334152441,26084.2049302608,4716.4298892295,31150.8188580202,49276.8753201613,9217.61736245592,14598.1816094646,12897.1385186872,1071.89212144774,28682.3007841328,41777.0313280755,12501.4046198671,16304.0781801872
15177.7262568424,37386.2055649167,34039.0564024227,32071.1727234973,4240.44512202263,11174.412584637,35189.9499713851,8897.34605333596,8565.72273150042,22800.8413771358,39618.2722630919,675.158388893332,7837.17601433654,7394.09874615735,6120.76923789351,594.75870384469,30046.601000072,31953.1810112004,35571.7772807338,5773.04006671028,3486.61008887886,29443.64039967,2358.63330721466,36153.9351307764,23607.6112379573,33660.6842476198,32398.3119400339,2273.65400830195,41870.3895187046,10351.3246631412,13237.8883478339,4779.02076374211,37351.9984604647,26232.9569902704,3193.35269897212,2852.58961672578,72482.4196320406,3504.20596562417,10130.0270942968,6212.23882770396,4169.0451799949,22836.0293274082,9171.65717006895,27102.0125338083,4915.33906902019,32459.8102018642,50561.6034219418,8414.31313402461,15760.2242476302,13089.8304559237,1137.27875046023,29552.7879480758,43087.962770778,12982.5057052659,16034.4066728412
14501.2491659175,38427.6172511506,35218.0924312641,33147.2586990332,4177.12364317567,11059.2819694158,36614.3849866155,8398.03471830819,9074.05922578256,23612.6566711284,40627.2793881276,630.576314660535,7266.74745342069,7706.72426246903,6288.48315603758,607.608500968727,31311.7281859053,32896.7336066218,36298.2690469919,5852.19082788178,3348.63998579041,30360.0763052939,2481.42632933239,39570.6155300231,23961.6461487121,34171.5962351633,32278.4197295129,2265.0707735063,44824.0294445514,10528.5033700472,13513.5526462484,4747.49190326155,39027.543164888,27433.510613914,3362.768177457,2795.1851377183,73505.340237521,3547.95522033406,10317.7461079549,6215.92333518913,4205.76199388545,23632.911075875,9250.04586432119,28148.6410191376,5098.41233467605,33921.1368242795,51224.6765468004,8697.2248278418,16994.5151324617,12456.2605664537,1176.06778356754,30368.3727008213,44562.221805528,12664.6409377249,14789.8758312484
14227.8936439587,38758.1231596319,36323.3015778143,34248.1360253516,4201.36853106633,11372.9271438684,38137.0415377835,8518.58431125524,9056.91644429301,24704.8883317114,42000.5218672371,571.603269499855,7430.8859235025,7976.36288511706,6383.86703982184,626.141153404189,33001.3221334489,34000.2928718165,37405.3409861358,5918.19536520867,3468.21250488541,31473.3098336587,2536.09492473159,43019.1667530028,25572.7495052556,35370.0611585043,32945.7641516057,2220.31802154265,48068.2143731355,11300.1955512963,14188.179703661,4769.85761290985,40458.5246107718,27893.9491001583,3446.98048104039,2870.7529802044,75437.3969737099,3616.36067871501,10393.6608017216,6296.30967253363,4298.48218029694,24430.28884836,9492.0441088347,29377.6472522564,5370.77653444507,35492.6082167794,53032.2837743374,8986.2760821639,18121.3749551452,13101.4578284491,1193.18758845577,31409.9920050288,45866.8446337621,12375.6390493376,15048.2023102609
13450.3155195003,39835.4372315748,36686.2947040783,34382.2308196682,4193.23672025303,11350.7611840416,38418.7436337062,8537.90945618972,8990.98282532276,25310.1828746613,42216.3916530213,543.749613869963,7594.48129031189,8107.36991243312,6456.41242815332,658.790259783117,33774.9582196673,34466.4770832558,38079.7506517524,5910.52450168974,3490.95898382811,32332.9561267546,2622.57694060423,44827.2244602849,25148.3130858502,35863.996153083,32994.7343703396,2261.45160275402,48646.7080580784,11592.3657423887,13988.814160704,5077.38492070506,41084.4206197744,28491.0788536007,3497.58116147135,2922.7383841447,76612.4930701784,3608.91340272411,10256.207598869,6251.62834274824,4329.96616047318,24803.880528422,9605.71926718879,30196.8465445911,5260.50845403822,35981.0306372997,53535.2391248649,9184.98820171967,18812.7086758665,12173.5687426894,1256.67450633019,32159.8090332127,45844.4657125915,11878.9281992152,15272.7847000406
11852.7812945152,40629.2300525997,37129.1428528825,34814.4933148975,4219.50953304983,11532.8803369361,39119.9980299516,8628.8426339984,9100.70626460669,25822.8474889022,42299.8550211229,543.054078706323,7772.98225887343,8211.22591991872,6574.28352964889,649.785202107026,34262.0167366197,34631.7758966523,38130.8386826611,5991.24944549506,3550.85343116581,32159.3488280637,2675.67943916767,46692.3532393548,24687.2002807596,35769.0405751371,33018.1363319203,2216.72940695241,50006.9748019061,11710.8013648974,13918.0533950079,5195.20404636562,40891.4827591977,29469.6343673604,3475.58170324723,3457.99717311793,77331.4352447744,3648.08840460103,10291.9597696526,6508.27691319083,4394.54858428218,24894.3109278415,9808.88618102485,30631.8572980355,5430.01913560343,36631.4147803964,53307.8267445306,9660.84530364369,20217.5598201848,12736.7801324594,1301.78903217347,32838.9977881574,46230.6473555021,10958.2616042425,13668.7645819388
12758.7781808547,41844.4080149965,37222.8883058307,34877.0063577523,4256.64742004354,11507.1794319953,39484.4785955245,8843.63538469346,9536.26132158014,26243.6499684468,42355.2485968204,555.567072155982,7853.92513224627,8310.03429787437,6695.16269175582,617.827762832019,34856.9361598067,34682.8358841207,37920.6470616136,5995.75072836618,3640.99206925912,32703.7614584627,2852.09515453887,47613.3253740547,24543.0144839312,35609.7400636319,33501.7181420071,2222.72098909248,50298.7245876004,12320.3180629033,13938.5868729014,5472.0467562717,40776.780353527,30385.8220030372,3516.18482709284,3715.96195136871,77637.1113279764,3747.48143533721,10531.3077476549,6694.71894112709,4519.71578959649,24565.0050380492,9947.87702584027,31117.2867314659,5705.88892186889,37375.2219072371,52984.1214578909,10246.6611359377,23025.2521656054,13217.7702187376,1336.52931018897,33793.8620572324,47114.2739503444,11053.5919509556,12385.1807922428
13760.2327654128,42649.5742533015,38038.080525592,35915.7304313127,4356.49974589473,12000.4267760233,40312.9985536325,9190.55143674339,9797.44146907875,27068.9501042268,43346.62331937,574.309569925668,8360.38403026135,8493.94307994824,6791.25940660976,682.14514137294,36121.2297340405,35411.6536044798,38435.7824200856,6038.56527278023,3795.14429464065,34998.4487435769,3039.2207734512,48759.9377441427,25322.5465394754,35958.8299799213,34225.195647016,2276.03009375546,51993.8252986216,12783.4849288246,14341.6565317562,5681.36660040676,41384.7602135111,31092.450553217,3654.97064407369,4001.20212091271,80213.1891199438,3942.82535783453,11121.7101066334,6940.2307772014,4729.82333412915,24915.1530805139,10249.1148254091,31588.0598998186,5967.74525142378,38819.1963634631,54079.4654853397,10793.3142986658,24730.9134390001,14258.1712207299,1367.31316676367,34462.4592534874,48477.2052233031,11612.1162152056,14395.6241226552
14869.800074803,43299.3693685429,38671.9631352478,36429.045373186,4470.51476756374,12217.3322642854,41152.6862027373,9498.28440201271,10225.6585724802,27717.8781362553,44246.8859433131,590.262588150132,8658.18158823237,8725.08568780051,7007.04627622618,741.841233750761,37001.3627761148,35750.432744187,38788.8779768695,6090.79715049223,3950.59271969008,36626.9630964717,3269.43352860634,50813.2939434308,25899.2570540625,36109.0608330362,34614.9010093452,2348.43121800479,52960.4287840698,12945.1074900103,14582.0401803384,5794.29270721715,42076.254898006,31718.0850105413,3762.15923769367,4152.53672190138,81692.9113106426,4159.66627877498,11710.7146109226,7286.33741839943,4866.90604234971,25016.0304043336,10636.9354530192,32250.4721893251,6290.84180929148,39701.615851231,55246.3980075609,11166.875895871,26137.0750503303,15254.0509983869,1454.38722922132,35280.6191103234,49657.5340210708,12472.6981314394,15611.2382217343
15946.830663254,44203.7505602675,39800.9818641609,37091.642618269,4605.26435379704,12558.175681118,41771.765278904,10007.2528710816,10966.0952523794,28492.0485641807,45732.6398359695,601.951908217331,8889.13458592059,9164.21324041255,7256.34489751751,800.004304354411,38353.9338709984,36376.7824172705,40318.8612886237,6272.62039084981,4133.8139040455,37642.2168818776,3517.71159077279,52884.1963573332,26788.6823973225,36670.3168519088,35157.1997660217,2432.5121365628,54746.4235878409,13511.8293913525,15082.9909579353,6181.67698681007,43372.3063171658,32183.0185973583,3867.40120278697,4289.10065602292,82883.9023334594,4327.24570769059,12486.3097418309,7739.7349085462,5037.19663679587,25316.4348956726,11078.3743020925,33081.308613248,6722.96931165249,41301.7712947513,56912.4527075524,11666.6367079904,29527.994764189,16105.2578905022,1505.45454045862,35957.6521236594,50517.5860984167,12962.7340034242,16867.5217829997
17039.9838098181,45032.3248783643,41083.8029390613,38091.0095022527,4734.80892949327,13167.6093599216,42131.5729433461,10567.8981513926,11671.9327337557,29268.0539147792,45887.9162529715,619.23387071503,8931.62859907786,9642.04106761898,7511.25929688458,867.883601249509,40169.1213948904,37019.2805540207,41737.1713873987,6519.40418984305,4311.65720233659,40604.5072636822,3804.87850495824,54611.4010534538,27750.5456588451,37072.373831514,35895.8818197389,2531.85843077711,58197.7762834287,14246.4452214807,15327.6745193941,6283.4515930988,44807.2411453274,32741.007683775,4018.88155389263,4446.76647427986,84417.2458817653,4444.27948790541,13755.2782120482,8297.26831605872,5287.63208995558,25863.3702566513,11515.8474696329,33818.1624417396,7128.67949061402,42399.8253747604,58643.0365518315,12267.5290939876,30704.0152929899,16660.536258594,1573.09578308459,36584.1319195406,50939.5848057406,13774.6743768246,18046.087192936
17384.7737573257,44966.7162649855,41568.3796307132,38110.9795944116,4942.98229731906,13685.0688274408,42140.0379807055,10814.2855965681,11828.2333218987,29584.8213491188,45323.7260663745,636.768088137998,9340.22670720396,10154.6974539976,7584.37254182448,936.198071011602,40269.5146890295,36885.5536041829,42287.5433891488,6585.79453754804,4416.28314463728,40591.2025645254,3895.5182866403,52338.8507793833,27901.8599742198,36571.4727536772,35503.0361009725,2471.79278854428,56472.961427417,14970.6768653681,15291.387866355,6583.62180254352,45411.7784095291,31856.2071799934,4079.99237010602,4601.65631849078,83764.0253347229,4427.62974741685,14682.4266119441,8945.46662218428,5426.00011362489,25849.3374542352,11728.6769195006,33742.1581536432,7501.45332203684,41829.954950683,59300.7597421161,12460.5051325176,31597.9053834201,16572.6975086289,1679.86891632723,36095.8820949132,50321.0951515681,14714.3423073732,18697.1315391172
17215.7863665116,45006.009226166,39846.1772735112,36982.0740929843,5025.75211227324,13523.5811862962,40531.7620679489,10868.3269737924,11554.8232377752,28216.8146529853,42796.0972653566,634.068670633393,9237.3186938401,10438.1666404637,7325.804898073,992.066828420013,36757.5961031629,35609.6417400636,39983.9430569059,6477.48508759829,4236.73351620147,38161.4097106679,4166.29281420307,48537.7832583798,27597.7892772152,34480.8463812553,33534.7405001523,2486.84563991973,52232.7802177098,15365.804592326,14336.2323008675,6784.15686377387,43555.0167410017,31455.0465348186,3916.95693688185,4791.03708466514,81402.8699865911,4459.38620840354,14662.6244573876,8927.26992852075,5407.7724299439,25049.1990989834,11402.6057972114,32200.2181608885,7716.90005958004,39332.534757066,57356.9818978571,12350.866169973,30067.3049785718,15569.9642163453,1755.81848329871,34287.3286652111,48485.1021082406,15284.3491646448,17818.3542005393
18649.0328488734,45235.9426667936,40466.4715241422,37716.0211347177,5149.0180627974,14411.2246550738,41433.3230391817,11176.501370342,11975.1719602431,27863.4445837945,43278.4480348351,657.574583709642,9407.11984552477,10756.7550315151,7404.99811226029,1087.76093095216,37665.6111852895,36122.6972737733,41658.916649625,6521.2240673716,4324.08177649881,36363.2047565652,4531.0505387158,48111.4142381729,28502.6463647086,34999.565852236,35120.5030934622,2624.99551183805,53933.678944858,15931.7825654813,14852.4848879435,6956.86200062234,44016.1853922278,31616.8830325379,3991.85296501382,5029.95795972497,80873.5651165724,4437.16178663914,15246.528644753,9559.05190040432,5733.10989848096,25537.8844048331,11605.9291485652,31992.9912329846,8284.96157823809,41337.7149273787,58348.2317425606,13249.3748427848,29892.9840532868,16749.1170981508,1828.7038002433,34540.3385804007,49288.498047462,16420.1380595268,17288.4471928554
