"Austria" "Belgium" "Denmark" "Finland" "France" "Germany" "Italy" "Netherlands" "Norway" "Sweden" "Switzerland" "England.GB.UK" "Ireland" "Greece" "Portugal" "Spain" "Australia" "N..Zealand" "Canada" "USA" "Albania" "Bulgaria" "Czecho.slovakia" "Hungary" "Poland" "Romania" "Croatia" "Macedonia" "Slovenia" "Argentina" "Brazil" "Chile" "Colombia" "Mexico" "Peru" "Uruguay" "Venezuela" "Bolivia" "Costa.Rica" "Cuba" "Dominican.Rep." "Ecuador" "El.Salvador" "Guatemala" "Haïti" "Honduras" "Jamaica" "Nicaragua" "Panama" "Paraguay" "Puerto.Rico" "T....Tobago" "China" "India" "Indonesia" "Japan" "Philippines" "South.Korea" "Thailand" "Taiwan" "Bangladesh" "Burma" "Hong.Kong" "Malaysia" "Nepal" "Pakistan" "Singapore" "Sri.Lanka" "Afghanistan" "Cambodia" "Laos" "Mongolia" "North.Korea" "Vietnam" "Bahrain" "Iran" "Iraq" "Israel" "Jordan" "Kuwait" "Lebanon" "Oman" "Qatar" "Saudi.Arabia" "Syria" "Turkey" "UAE" "Yemen" "W..Bank...Gaza" "Algeria" "Angola" "Benin" "Botswana" "Burkina.Faso" "Burundi" "Cameroon" "Cape.Verde" "Central.African.Republic" "Chad" "Comoro.Islands" "Congo..Brazzaville." "Côte.d.Ivoire" "Djibouti" "Egypt" "Equatorial.Guinea" "Eritrea...Ethiopia" "Gabon" "Gambia" "Ghana" "Guinea" "Guinea.Bissau" "Kenya" "Lesotho" "Liberia" "Libya" "Madagascar" "Malawi" "Mali" "Mauritania" "Mauritius" "Morocco" "Mozambique" "Namibia" "Niger" "Nigeria" "Rwanda" "Sao.Tomé...Principe" "Senegal" "Seychelles" "Sierra.Leone" "Somalia" "South.Africa" "Sudan" "Swaziland" "Tanzania" "Togo" "Tunisia" "Uganda" "Congo.Kinshasa" "Zambia" "Zimbabwe"
11646.40846 12440.78491 13621.12517 11441.30275 12957.20508 12040.6076 10618.98248 13373.62795 12271.31779 14183.33929 17224.01812 11847.08708 7316.274825 7721.513922 6517.204702 8346.301907 13169.83023 12488.61377 14316.26252 16283.63268 2289.472184 5830.80839 7399.328733 5804.765781 5807.869852 3761.370441 6900.649415 5363.348499 10267.89919 8122.497305 4187.382323 4273.292655 3620.601036 5158.34022 4325.977121 5417.018284 10471.64782 2515.914728 4396.00719 2404.286554 2111.320612 3456.171213 2503.697332 3411.844332 1034.804226 1731.909265 3844.876594 3128.880827 4195.540309 2218.793829 6946.214197 9117.804497 871.1810955 897.3360791 1514.799732 11343.78106 2033.297726 3161.701766 1958.71972 3521.573999 529.3060829 663.4244523 6990.536421 2648.422396 647.4806746 977.6668908 6430.213029 1527.447943 720.6330532 579.6081518 783.5835296 912.423907 2840.967343 709.9293405 3922.257373 5882.512089 4315.30502 10147.87112 2582.962025 18161.66463 3460.401795 4267.115204 34421.31852 11787.04212 5570.152063 3894.788718 25465.00183 1783.548209 2228.685259 2521.953389 1072.814251 969.3176775 1223.490389 669.5149488 534.8576891 1051.615203 524.7420653 781.7991411 555.2524444 804.0619885 2191.114392 1763.65376 2065.444501 1420.783035 1294.000713 609.6672388 9405.723 1049.605977 1246.927994 516.539238 925.0668815 941.8482627 714.9355165 1247.962857 5515.242415 1126.289608 586.1969029 616.2007683 961.9906073 3969.069216 1830.9669 1403.620118 3333.924753 658.8745739 1286.896158 805.6487627 1421.44669 1396.079411 3307.084852 1124.54612 1201.617047 4270.851175 910.0480884 2461.907646 600.2675316 1055.552819 2446.059069 779.8302604 760.631119 1040.743497 1401.810875
12201.0039 13122.31169 14466.36003 11358.40381 13466.38601 12683.84712 11307.66354 13884.9098 12930.00603 14281.63132 17170.31828 12114.95214 7302.497057 8104.555485 6814.197093 8599.269157 13558.83727 12648.28527 14902.39184 16975.08657 2298.636292 5981.85445 7461.159378 5790.654293 5895.404427 3916.767454 7160.955021 5532.265675 10421.82226 7965.20183 4469.619992 4347.025561 3713.288416 5243.767097 4270.606187 5601.537924 10929.3544 2647.029387 4506.098683 2438.618961 2198.205613 3667.737016 2532.375093 3578.582053 1107.208495 1850.56932 3563.814927 3186.281844 4161.830357 2312.799452 7092.899335 9847.476211 852.6708822 889.3580645 1616.287423 11668.9679 2152.307164 3476.408254 2091.366558 3918.405841 540.9567814 691.5743793 7905.710491 2910.316049 662.0018107 1005.779511 6797.19182 1546.338121 737.4476162 643.4067961 804.2767115 938.7082675 2840.921643 809.3476559 4313.157882 6691.351743 5023.093142 10071.30517 3096.424043 18166.05814 3522.524722 4597.170094 34611.32215 12105.72534 5975.643044 4137.781036 25598.04641 2002.662164 2284.169884 2608.239829 953.8205485 983.2775282 1381.491374 652.449148 565.7806701 1043.967646 520.3169261 794.8520296 535.3335492 691.5677437 2140.541242 1893.193634 2154.37003 1606.425465 1451.721102 610.8304191 12339.92689 1133.907566 1177.84081 556.0440846 901.9882581 943.4147851 814.3563166 1263.498516 6540.492694 1063.148374 591.1321974 683.6134501 1020.081594 4551.090839 1992.466537 1294.569514 3388.66054 647.937143 1384.583447 766.2806785 1496.863714 1487.430419 3582.722166 1070.185331 1166.410492 4267.089693 1044.143026 2471.767056 624.6733065 1026.255278 2569.223081 765.4708336 697.3443239 1070.913572 1357.055534
12766.71648 13189.94482 14655.4362 11354.52896 13912.70367 13071.90245 11541.91781 14176.86826 13424.93283 14003.62352 17635.29491 12383.61309 7795.470522 8255.161772 7165.669696 8833.063476 13546.37241 11989.00439 15222.68074 17566.50275 2308.691986 5896.163944 7743.525684 6126.097408 5949.379617 3966.388727 7732.69834 5812.056583 11097.84624 8304.381424 4565.360706 4700.084469 3793.264063 5293.273636 4156.947371 5628.690518 11250.88245 2691.095329 4768.890236 2520.238021 2249.754846 3796.856629 2612.673744 3766.984025 1096.397666 1979.225821 3450.923445 3349.254951 4096.634093 2503.515233 7422.355289 10296.34969 893.627147 936.6466877 1698.18768 12063.85498 2210.947131 3774.591064 2249.328598 4235.778667 529.4874651 720.3598889 8706.50348 3076.047336 667.5706063 1023.010265 7223.584054 1619.834261 669.2709026 717.4452769 820.6720846 967.9319372 2840.924405 818.1304499 4444.111703 6402.074553 4992.007914 9863.066833 3182.389972 16417.3486 3612.676714 4390.167272 28857.64436 13064.02466 5704.837246 4224.143102 26296.28774 2161.711604 2348.053892 2758.686938 940.8288574 1009.743588 1357.646463 683.5435147 621.5329843 1070.017637 517.7603542 837.7252106 484.7754401 624.4806596 1908.811279 1902.635579 1793.932475 1766.963585 1458.414428 613.3915835 9528.679074 1152.136051 1181.420557 557.3376127 823.4405302 990.9153408 936.0256691 1220.51379 6945.447157 1060.719161 602.8099993 720.1370267 989.0193072 4767.917978 2049.851657 1263.081962 3504.706414 681.6544653 1392.509439 779.2104208 1612.977557 1402.918222 3786.892495 1065.30178 1420.229161 4155.340231 1165.261539 2473.458115 623.3750647 1057.397973 2592.378101 757.1448642 681.2971573 989.7629571 1220.696987
12730.64231 13553.92331 14825.69319 11558.90086 14240.21098 13455.31991 11869.49023 14424.01868 13840.21049 14207.36172 17662.18697 12827.83485 8249.849125 8694.523486 7339.99534 9022.997022 13768.65096 12033.92507 15680.20036 18372.97212 2319.317993 6019.224748 7786.432962 6253.294666 6110.846791 4062.951243 8281.942774 6212.426582 11944.51274 7807.247683 4678.40658 5010.66067 4041.681329 5595.136853 4049.06692 5888.160166 11164.30729 2714.510295 4870.078778 2649.670522 2247.524906 3933.132626 2714.798324 3862.433029 1132.038065 2102.991001 3439.414052 3021.723525 4418.666667 2716.764898 7819.084995 11318.51672 977.9515042 965.5787037 1740.39799 12584.8783 2261.531544 4063.913126 2421.646007 4716.676419 551.3280737 755.9140008 9276.914837 3270.533309 681.8998759 1079.382846 7751.954453 1689.949093 704.1588926 810.384028 835.659056 997.0096074 2841.029548 805.6485132 4414.875887 5463.716059 5693.481963 10124.8881 3718.153273 16539.47147 3709.396532 4085.727026 29530.9815 12919.22499 5997.629443 4254.514985 22545.00216 2281.107102 2419.753086 3018.66102 960.2079152 1012.540697 1537.330179 746.1399515 599.7086034 1094.084264 566.5568755 830.6304032 471.9662662 626.9937366 1823.659622 2009.167583 1724.067726 1843.938085 1572.480562 596.5678872 6721.362365 1057.873168 1259.949516 560.8565192 915.4908457 1038.679735 1053.928366 1235.018754 6991.336721 1006.052212 637.1714683 690.617387 966.0398086 4863.293541 2068.846067 1235.049582 3658.166901 755.5452686 1271.970672 826.9470979 1667.282106 1305.911234 4008.884261 1048.179116 1389.036993 4174.073593 1107.760419 2462.165541 622.6108836 1137.995626 2700.491523 697.057318 623.1723664 967.2306571 1232.115448
13448.04406 13860.6514 15313.47717 12331.54728 14634.38252 13993.30073 12532.28817 14647.25379 14411.26215 14721.01783 18050.21068 13167.2832 8366.486551 8903.718354 7733.306186 9068.087985 14319.54181 12284.21103 16170.14528 18789.3937 2330.625451 6244.996615 7804.387469 6251.019434 5942.08551 4148.189492 8737.472707 6578.420365 12752.20181 8226.909848 4889.959284 5344.660999 4177.124885 5967.568432 4180.79758 6214.824983 10919.59055 2651.595716 4959.477173 2694.60307 2289.173305 4026.689368 2605.114623 3951.200739 1196.446007 2127.679043 3335.832678 2151.32378 4510.427529 2951.633568 8164.254654 11649.28748 1039.409497 895.3463855 1786.191721 13163.09713 2323.215739 4294.026749 2496.055976 4997.535534 560.5125 778.328486 9795.525083 3456.526273 682.8342378 1087.475072 8362.492133 1765.602826 688.8189291 830.6059815 856.1756488 1027.083849 2840.924948 795.030087 4221.968069 4816.966021 6755.60517 10514.77165 3919.128387 17674.75033 3506.387119 4043.998364 28737.04286 12842.66197 6009.851632 4133.003202 24801.7073 2342.054833 2486.619718 3192.183668 958.3813893 1062.73786 1612.524254 736.2784967 583.4365949 1119.625519 621.6389332 763.5800967 362.4782817 623.5429708 2042.585852 1968.614901 1687.38565 1929.825058 1540.901676 627.1583916 6659.248031 1190.641631 1209.96562 550.7931449 917.5859216 1035.826051 961.5959393 1255.138449 7565.112725 1074.982234 646.1437041 843.7609084 990.8418198 4942.904661 2121.932814 1214.667469 3702.900974 791.0725474 1320.48082 876.2674876 1808.200078 1353.961539 4615.051289 1086.832538 1180.577078 4231.645875 956.4447204 2421.230205 612.9540402 1177.909924 2811.393477 605.5247075 602.7491589 910.4499845 1210.663597
13759.179 14467.4412 15227.32556 12948.95842 14766.15859 14114.03043 12927.018 14704.50055 15076.03294 14936.58 18779.12288 12931.49128 8540.723317 8971.216504 8044.243081 9202.509792 14411.83916 12346.73438 16175.70639 18577.36665 2347.084121 6043.799907 7982.016037 6306.45505 5739.878092 4135.400013 8861.422233 6583.75763 12623.20296 8205.979887 5195.033328 5680.414863 4257.256581 6320.394056 4262.834905 6554.607509 10139.22774 2571.996608 4910.565937 2644.46971 2371.659451 4108.574764 2353.817694 4004.81203 1267.5 2061.764758 3121.406423 2154.120687 5082.142857 3300.68836 8182.517211 12380.41179 1061.052653 938.4418262 1897.751617 13427.72994 2375.570625 4114.101353 2554.259406 5259.894311 548.5610986 828.1856428 10502.85398 3656.764953 652.0859351 1160.619864 9057.956005 1829.838928 689.9746687 828.2495074 876.0585201 1057.519941 2841.06945 757.1599563 4388.246401 3973.515746 6377.487668 10984.25549 4479.919353 13270.94855 3523.754706 4071.913421 28771.2562 13217.07828 6507.873783 4021.601593 27709.37093 2290.454497 2528.455285 3151.825198 961.4300883 1127.970287 1764.587858 730.6346663 603.3705418 1191.602667 840.5445756 736.719208 340.7489534 643.4813685 2324.000564 2040.988334 1661.258849 2069.289934 1476.510591 648.1704873 6776.580524 1038.784778 1157.066266 558.4618085 754.3251409 1050.814348 1005.014748 1162.376224 7271.564724 1053.620165 630.3160757 732.9377478 1009.479482 4366.749154 2272.14974 1220.473989 3767.449572 810.1938804 1305.063141 952.0838728 2009.12077 1268.191248 4443.901248 1115.918219 1036.49659 4390.036716 931.4694535 2397.159679 600.9133769 1096.5361 2943.616835 571.8877799 598.2036182 910.5873451 1295.403271
13717.92325 14278.75442 15096.14626 13134.05684 14839.90686 14148.59832 13018.32219 14525.0799 15169.3848 14916.54939 18956.18206 12747.4263 8716.094558 8896.072194 8114.452686 9185.712621 14660.33561 12883.89396 16472.4498 18855.55487 2359.676337 6186.450815 7912.467947 6350.555215 5385.241122 4086.772718 8921.518622 6677.155893 12444.4982 7606.558514 4849.569814 5932.445916 4254.602241 6716.835077 4342.375509 6873.244382 9841.124259 2547.05671 4681.232859 2847.412601 2412.583503 4154.724807 2185.779521 3925.025626 1213.096139 2031.322909 3162.46068 2194.509281 5186.093047 3494.358036 8195.202916 12733.514 1110.193478 976.7080925 1969.458279 13754.45171 2396.319279 4301.861943 2653.739622 5488.699784 551.0208679 859.236686 11202.29965 3823.826323 637.0721356 1207.379855 9450.30465 1913.226288 763.5575629 815.5240526 891.225534 1114.796539 2841.001914 766.8660674 4313.128183 3692.589528 5041.070095 11357.33247 4502.434111 10290.08244 3362.051364 4522.977252 23404.61138 13420.94148 6891.286312 4086.503443 26635.27465 2363.185458 2573.481385 3131.141457 923.458342 1156.211722 1857.769884 744.42818 642.073254 1350.817335 904.3478049 728.4731817 344.8550811 664.135822 2724.871384 2034.419251 1673.599789 2075.588782 1423.956317 632.7196708 6541.060203 997.2603909 1141.960601 550.4783694 871.0630485 1033.401939 990.3194124 1155.332541 5648.439126 935.961155 579.9213457 696.6061551 1026.086413 4550.410332 2169.380256 1216.52135 3825.272913 800.6772128 1164.237087 981.7282577 1420.528188 1218.715394 4095.402073 1161.544786 1112.064233 4480.495496 920.1084518 2481.130988 577.3310482 998.0193306 3029.64903 579.3909874 595.9850543 936.0187604 1407.145808
13961.1093 14474.49414 15563.29758 13484.75315 15131.64084 14039.64084 13064.01326 14291.4933 15145.30141 15057.54775 18560.3991 12954.6474 8821.264368 8879.08625 8279.604246 9293.002637 14411.81902 12996.26982 15779.40552 18325.12026 2372.65099 6370.159042 8045.450807 6583.214688 5288.2434 4071.910202 8847.365243 6606.264765 12390.47809 7245.755199 4762.826673 5034.948175 4202.472508 6513.722942 4247.124856 5971.698113 9356.135288 2394.091408 4234.507399 2890.116724 2399.731948 4091.070357 2083.634552 3702.992983 1152.242695 1928.900478 3148.836819 2118.531004 5362.254902 3281.305638 7848.122035 11775.5102 1186.053719 985.4590395 1860.029674 14078.3704 2420.739988 4557.290342 2744.783846 5590.358172 545.0600108 889.0163932 11332.89011 3954.111751 699.1189501 1255.690565 9653.945953 1976.698482 832.6465772 852.4999582 898.8155335 1175.377214 2841.079408 810.9054402 4414.479548 4099.925452 4833.091918 11390.27379 4642.922902 8685.497178 3134.032988 4800.139148 18221.72117 12882.56646 6785.700074 4181.995418 22983.21122 2336.315059 2628.067967 3227.648329 862.0043582 1242.349043 1921.362384 742.1115168 625.4447475 1416.297091 917.1275357 722.3804649 346.5123532 674.4635218 2857.336768 1964.159953 1676.17516 2222.572946 1411.642725 614.8418082 6211.28735 1088.398609 1041.839652 549.2706716 902.7143647 1054.01999 1000.932488 1090.575516 5233.735856 893.0683296 567.3611392 645.6110632 983.7399875 4738.437663 2336.929104 1162.219518 3788.582088 772.3793388 1119.426393 1030.29258 1755.222548 1359.604314 3980.509109 1157.429453 1151.084463 4323.02728 1002.640132 2548.009245 568.1539079 927.5674178 2957.33253 610.1201752 576.8602281 877.337171 1404.565742
14393.94902 14473.91918 15966.22175 13766.87239 15245.11434 14328.8567 13208.59719 14483.25316 15635.7829 15314.50841 18559.85927 13404.46683 8739.726027 8865.786239 8254.659048 9477.80292 14238.92364 13184.469 16076.4133 18920.15639 2386.501462 6237.074245 8147.204911 6525.412218 5497.596732 4026.587176 8662.320386 6362.660417 12423.8501 7387.053452 4498.143377 4810.228903 4175.224038 6087.574451 3594.104674 5583.138173 8745.421112 2249.263347 4229.954621 2945.450865 2449.885359 3870.712196 2076.019104 3504.381694 1140.819312 1852.190947 3210.414141 2167.880339 5292.167227 3093.164119 7796.971741 10654.18118 1257.743666 1042.79668 1879.835013 14306.87289 2407.105917 5006.965673 2847.492703 5978.721123 558.7304736 909.8559379 11796.78584 4095.84859 662.1246006 1302.632477 10298.36055 2050.497248 862.5476877 885.5658746 904.444482 1209.969618 2840.999465 836.4389887 4541.769108 4459.398304 4268.592266 11585.6664 4556.08091 8965.986168 3099.876659 5346.218779 14521.19306 10863.33495 6637.62711 4229.518567 20538.23764 2400.859703 2707.701637 3288.601712 808.0894575 1152.381695 2143.931868 715.3398739 629.5752553 1471.165567 989.5669182 660.9296117 381.6009215 683.0201938 2913.038276 1819.52671 1642.672515 2321.845538 1395.300707 627.281332 6104.977576 926.2917323 933.0391735 544.4817603 810.5606366 1020.790587 892.4695778 1051.965299 4967.95695 874.8218669 573.0651586 662.6401939 1009.428271 4708.452508 2261.659825 1063.252561 3576.76092 740.2125353 1022.618126 1057.366494 1567.631388 1350.737558 3878.570369 1117.249768 1014.584021 4111.882909 958.2988178 2474.17761 549.1748779 847.1694416 3039.114494 636.3118906 570.0878501 827.9174688 1374.309692
14439.38231 14832.62813 16675.92988 14106.71664 15381.92938 14783.18363 13634.09493 14899.69988 16512.69986 15908.31178 19037.82786 13720.05724 9055.539813 9066.801629 8088.808258 9570.975429 15062.41135 13666.46452 16835.82473 20122.6671 2400.087877 6430.410796 8319.450689 6709.614676 5650.481671 4177.946748 8821.058637 6476.177005 12654.04344 7425.854256 4643.22675 5010.888421 4228.65686 6162.455375 3675.661459 5487.034574 8623.034425 2234.03247 4431.910064 3022.458392 2402.915732 3928.315988 2091.492497 3431.02981 1123.159785 1859.477231 3174.168159 2073.670724 5163.918983 3100.056054 8282.595088 11092.38666 1395.859475 1059.596752 1971.198391 14772.58696 2176.406259 5374.622581 2961.266818 6521.196744 575.8663037 936.2600536 12845.7363 4307.534332 708.1990772 1321.405322 10937.93344 2125.003216 846.7450474 925.6861359 910.8939902 1246.973503 2841.009013 890.9663449 4556.698389 4360.768661 4135.685108 11483.92513 4766.558906 9023.901232 3164.646087 5975.936138 12769.34481 10252.92563 6143.034846 4366.736088 20159.51161 2422.292952 2785.630841 3363.257366 790.1969889 1206.182104 2300.208859 708.4276774 614.3653681 1537.447996 1011.13472 686.0060955 385.4592896 687.1805811 3008.132416 1696.365883 1801.628909 2389.617921 1678.124315 599.7818505 6141.947254 871.0802278 959.984758 535.1139513 824.4252898 1000.304469 944.2337457 1012.367759 4397.062556 818.7704684 580.314908 679.9264051 915.7092411 4881.584887 2293.822237 1022.405641 3425.462137 600.3234114 958.4839418 983.0767704 1406.169691 1248.189531 3989.031899 1108.279214 1014.195194 4185.839297 881.1241926 2437.122696 546.3606623 842.3530952 3067.668022 563.4667954 585.1628433 796.4786376 1296.896307
14752.42124 14977.37924 17384.11648 14522.06269 15530.27084 15139.76196 14009.77272 15282.87851 17319.67816 16188.54666 19586.45717 14164.54611 9305.932203 9315.695166 8305.992245 9721.770575 15638.35616 13664.25993 17582.06895 20717.32296 2412.648828 6225.903062 8367.152164 6556.561512 5660.398915 4158.593716 8811.931186 6353.020956 12751.89828 6834.930882 4913.962528 5029.554167 4271.749361 6194.114741 3666.066282 5559.760956 8521.42511 2180.815797 4340.330311 3049.274786 2291.895281 3994.85382 2105.111504 3319.746735 1104.28043 1874.150316 3020.289375 1944.218113 5295.202952 3131.227879 8373.185228 10459.20942 1519.15341 1078.601325 1984.091764 15331.25084 1966.755962 5670.391609 3050.106785 6761.959474 580.0966255 945.0656808 12763.27847 4156.68804 733.0123955 1399.245305 10709.85568 2185.61648 818.9504214 965.7228475 918.4699969 1282.171577 2840.961355 923.2512475 4374.044213 4298.862291 3932.39532 11672.33721 4754.364693 8164.614113 3244.867364 6544.950159 10388.31464 9047.565456 6290.410603 4485.439177 18545.88425 2331.894345 2856.982614 3431.032706 779.3311517 1257.384591 2386.820353 780.3732752 671.5739477 1621.748955 1081.393653 673.1212509 466.0443005 690.3145655 2787.063103 1716.299703 1758.414457 2470.883263 1399.164806 551.5628989 5817.69896 770.4147068 978.4302445 519.151004 849.9146105 1005.814871 953.0284065 969.1745403 3953.015463 813.2135916 606.4971548 683.1814457 920.5935641 5179.065113 2373.902724 920.3521784 3340.965345 596.1731719 1016.643819 1000.072533 1487.474893 1255.004069 4324.483267 1054.213528 1055.347037 4006.485227 798.7511342 2497.287038 529.084873 851.3907415 3161.25919 555.7827342 570.1072125 783.6337608 1335.204255
15080.78098 15195.40043 17993.24055 14819.45896 15833.03658 15469.01416 14408.10528 15617.07056 17882.07024 16505.22956 19786.3397 14741.81575 9264.793108 9440.006753 8641.006212 9997.996257 15757.16981 13879.67674 17862.10397 21236.08546 2427.97915 6379.662904 8507.219289 6699.265635 5796.523615 4214.955714 9036.536594 6720.767892 13104.72999 7223.791941 5201.660532 5227.418854 4435.657895 5834.278719 3946.008562 6014.846585 8724.504032 2074.039743 4446.017808 3027.799685 2310.418904 4015.772105 2089.236894 3222.378517 1081.533944 1824.424141 3064.331593 1861.82598 5360.307414 3037.820682 8973.712559 9956.953642 1597.005971 1101.154345 2068.93969 15679.38106 1983.088925 6262.968894 3170.260142 7477.343265 591.6024725 918.600771 13959.74369 4104.507173 744.8442591 1444.373434 10899.72652 2262.75435 877.6639891 989.9578321 920.5775262 1364.241869 2840.917414 928.6484633 4316.065771 3753.570519 3758.941195 12020.35002 5001.976325 8474.74686 3101.462444 6442.141061 8081.248829 8090.989421 5772.323045 4695.271324 13769.84729 2310.555185 2943.783784 3301.181536 694.1870513 1246.330113 2485.384965 878.2966677 683.8814789 1682.93232 1094.144822 669.7157469 434.1989183 690.2948549 2519.062787 1704.826733 1716.664878 2460.259514 1420.646124 576.8724048 5356.215684 783.3542275 988.342113 515.6700815 824.1167273 1040.288875 948.0862914 967.7741648 3585.582848 795.2195224 586.6180714 713.5384299 950.1245954 5657.749872 2494.588631 928.1964604 3343.654488 608.3890213 1009.61585 1024.714069 1471.091661 1274.401829 4372.185345 994.5833707 1050.793255 3911.738833 807.4610149 2494.147318 530.0256835 847.4082866 3036.656987 538.2187189 579.0785677 761.6323659 1321.649972
15312.63825 15540.92116 18023.32113 15382.23207 16157.89012 15701.37318 14867.91937 15737.03547 18164.34824 16948.84461 19791.75157 15393.43739 9698.296562 9374.614642 9185.107968 10520.05182 16293.30111 13891.40811 18348.15459 21787.69367 2443.259125 6382.291167 8533.713962 6814.351138 5682.956569 4110.469886 9016.359639 6557.671783 12926.10886 7297.928854 5269.529529 5480.243784 4577.217963 5817.941858 4192.209073 6453.263365 8804.935651 2088.568765 4529.948629 2982.088676 2431.876221 3682.369726 2105.03751 3197.794118 1052.328535 1867.937056 3295.787942 1804.185351 5383.252105 3079.373234 9329.742648 9365.714286 1737.053693 1124.560914 2138.431979 16251.29386 2018.72731 6915.909855 3420.805709 8597.972973 602.2308868 867.0743224 15596.53398 4218.262804 754.2676802 1482.713871 11743.20607 2252.219813 725.7017021 935.4402995 922.6444074 1373.606606 2841.056593 941.1157469 4256.587284 3583.594736 3796.843448 12669.64974 4963.425442 7789.190085 2168.793223 6712.234236 8041.622151 8105.143218 5680.519138 4998.021793 13480.33847 2329.444573 3040.125065 3191.804356 759.6724003 1190.351874 2618.88427 838.2720417 694.9804658 1549.574458 1150.824621 637.7460824 409.5322337 700.5399568 2459.669924 1618.189972 1676.544511 2464.979711 1465.826104 614.5032189 4546.433312 796.5075363 1007.02277 519.1938962 793.054642 1064.765412 971.9565031 964.4624873 3379.611537 789.018848 567.9948165 713.8562991 956.8541393 6183.917429 2377.910728 980.1226366 3339.223096 572.2801526 976.2708609 983.486789 1408.895913 1284.835748 4549.360219 1023.201586 1067.721562 3897.303607 808.1618044 2606.523165 539.3038316 829.3478334 3163.905062 549.8320671 576.062948 754.8762764 1257.313124
15754.38061 16251.71995 18224.3315 16087.91273 16789.57296 16160.11478 15484.70301 16043.53101 18059.10797 17232.27548 20242.65108 16109.99643 10234.30417 9783.90365 9867.738993 11045.99566 16752.2561 13815.82862 18993.07673 22499.44162 2458.729115 6335.163404 8708.743909 7030.970402 5789.146008 4085.410856 8917.030548 6275.870142 12513.24398 7054.363064 5154.552248 5780.397394 4669.466107 5770.879434 3766.441333 6413.298566 9080.103995 2124.407385 4560.967729 3010.091209 2397.411384 3971.32747 2106.118432 3190.913371 1038.984738 1898.875939 3385.50853 1562.445415 4455.256299 3185.425505 9849.806848 8907.108239 1830.037308 1215.92795 2226.893986 17184.63784 2105.307752 7620.589565 3819.558688 8897.681247 605.257632 757.1663302 16715.74213 4481.510586 792.2629516 1531.541286 12717.88673 2278.874754 655.5617108 924.4292067 924.9013288 1404.823339 2840.978753 976.2293259 4267.429396 3293.224558 2907.591954 12708.07753 4749.971991 7727.443975 1968.474711 6670.496062 7836.654178 8027.480676 6219.108102 5086.142935 12682.2359 2350.881288 3146.65997 3043.111372 852.881388 1189.066004 2937.102674 879.9776283 702.5480887 1434.87669 1166.097536 632.349934 459.1150903 712.031728 2389.158275 1532.863055 1596.690724 2510.289615 1529.934679 607.8016063 4541.790903 848.8460285 1034.295279 536.9582309 805.4682018 1091.745208 1069.776419 935.4756823 3303.338296 777.973538 546.5911015 699.5224524 969.3663396 6550.01147 2557.869753 1066.926955 3276.948868 589.4829926 1045.62779 917.808871 1401.115605 1308.112511 4690.170662 1026.354549 1063.702465 3963.993838 804.2903455 2428.614221 544.4214265 836.1608485 3099.066199 565.5054687 561.2053153 777.0668509 1325.516496
16359.89434 16743.91964 18261.33496 16945.69265 17299.7008 16558.12097 15996.87735 16695.23555 18156.69966 17524.05504 20935.28453 16413.72292 10879.82466 10111.3923 10371.91125 11581.57655 17194.4128 13869.15335 19108.48707 23059.27819 2477.271267 6216.078519 8767.784315 6902.909966 5683.809625 3940.612474 8743.660688 6472.071461 12382.68524 6520.109296 5223.679696 6282.897442 4726.096512 5898.832481 3237.01007 6454.015544 8093.960539 2138.363899 4698.362231 2990.776326 2647.219821 3888.37015 2091.706506 3227.465353 1027.935683 1910.822552 3605.535275 1499.433749 4352.364721 3275.703201 10246.17754 8763.621795 1834.186743 1269.965937 2387.611982 17942.51366 2184.088056 8027.303352 4225.183008 9538.033395 605.903604 774.4829147 17043.41196 4789.25547 788.9334445 1560.149968 13475.43675 2306.750911 639.7522359 913.3577095 927.0641162 1402.853008 2841.032898 996.1517103 4235.38179 3326.527694 2570.542456 12604.01323 4102.98432 7968.162841 1963.722536 6707.720251 7614.015405 8004.161083 5479.926038 5041.498143 13220.36609 2352.876769 3245.88577 3066.721774 853.4624896 1127.781995 3215.607447 842.1660854 696.6039647 1267.958233 1208.042569 637.6233414 472.0981754 693.981345 2401.808514 1470.307914 1502.247931 2527.757954 1550.421936 599.7487549 4637.299698 874.8194074 1057.119521 545.3521881 790.4639124 1105.279038 1158.796244 918.4422457 3231.808907 785.4666165 542.0923694 756.1418631 982.0926251 6782.913921 2554.757043 1113.559212 3363.668101 574.1280342 1084.815833 906.538696 1392.278868 1241.699241 4898.615061 1024.597847 1086.112991 3955.638552 849.1717377 2477.504472 546.1006143 837.006126 3150.640404 583.1234518 540.0670079 761.7396707 1367.827973
